Age,Income,Experience,LoanAmount,InterestRate,CreditHistoryLength,CreditScore,LoanApprovalStatus
34,112065,12,13050,7.66,5,580,No
34,38445,10,4200,13.72,7,675,No
31,31076,11,13000,8.9,7,627,Yes
31,33798,6,13000,6.54,9,567,Yes
28,35637,7,13000,14.26,8,667,Yes
27,36989,7,13000,7.88,10,703,Yes
28,40572,4,13000,7.9,6,623,Yes
35,37956,14,15000,13.16,9,624,No
30,44123,6,13000,13.61,8,598,Yes
34,38096,9,7400,7.51,6,551,No
29,37620,7,13000,14.35,8,597,Yes
27,45296,4,13000,9.91,10,547,Yes
31,45586,8,13000,6.92,6,630,Yes
27,46243,2,13000,11.83,5,616,Yes
27,38209,6,15000,14.27,10,652,No
28,41310,6,13000,14.61,8,674,Yes
27,48962,4,13000,13.48,7,668,Yes
31,44020,8,13000,20,5,612,Yes
27,55089,4,13000,8.94,6,635,No
27,56404,8,13000,14.59,10,615,No
30,56842,9,13000,9.63,5,695,No
27,57294,6,13000,10.99,5,688,No
33,53705,11,13000,9.91,6,634,Yes
35,26918,13,2500,14.35,8,522,No
29,27240,5,2500,13.11,8,644,Yes
27,28231,3,2500,14.84,8,656,Yes
27,29880,2,2500,10.65,9,655,No
32,29915,8,2500,10.37,5,699,No
27,38362,7,3600,11.48,7,611,No
27,38850,6,14000,18.09,6,627,Yes
27,38328,5,7000,16.35,10,586,Yes
32,29735,9,2500,7.74,9,569,No
27,38586,5,12300,12.53,10,707,No
27,38469,5,7500,7.74,8,627,No
31,31163,8,2500,7.4,6,668,No
27,32024,3,2500,11.01,5,537,No
28,32276,3,2500,13.99,8,665,No
27,32373,3,2500,13.23,10,553,No
31,38569,11,2500,13.22,5,641,Yes
27,32818,5,2500,7.14,6,559,Yes
27,38898,5,8000,11.12,5,590,No
29,34637,4,2500,10.99,8,680,No
34,38388,14,6000,11.01,8,633,No
34,35412,11,2500,20,9,643,Yes
27,36705,4,2500,11.14,5,640,No
31,38486,6,7500,11.36,10,669,No
29,39583,9,2500,15.68,5,646,Yes
32,38891,9,3400,13.16,8,590,No
32,43839,8,2500,10,6,548,No
27,39411,3,14125,10.65,8,629,No
31,37049,9,2500,13.57,8,689,Yes
28,39500,7,8575,17.58,7,656,Yes
33,39737,9,2500,15.33,10,676,Yes
35,40560,12,2500,15.62,7,633,Yes
32,48409,13,2500,7.14,9,604,No
31,48241,8,2500,15.27,8,696,No
27,49011,4,2500,6.99,5,567,No
30,49021,8,2500,5.79,10,614,No
31,49068,7,2500,13.23,5,523,No
34,51284,10,2500,10.59,6,604,No
28,51672,5,2500,8.49,8,567,No
28,39650,2,12000,12.69,10,604,Yes
29,39455,7,3100,7.51,5,651,Yes
27,39647,3,1000,16.29,10,604,Yes
27,54533,3,2500,11.99,10,717,No
31,47671,7,2500,14.09,5,604,Yes
30,47944,9,2500,16.29,10,594,Yes
27,49018,8,2500,15.65,8,676,Yes
28,56164,4,2500,6.91,8,564,No
29,56629,5,2500,13.92,9,646,No
27,58006,4,2500,7.88,5,536,No
28,58289,2,2500,8.49,5,635,No
32,60453,10,2500,13.49,7,513,No
29,39210,8,8000,5.99,7,616,No
31,60941,7,2500,17.04,10,582,No
30,39532,7,6625,14.79,10,679,No
32,62879,10,2500,8.88,10,617,No
33,64719,6,2500,9.99,7,630,No
34,66731,10,2500,7.88,8,671,No
28,66316,4,2500,11.14,6,706,No
30,69271,10,2500,11.01,9,701,No
34,39556,12,2275,6.17,6,653,No
31,74592,11,2500,6.62,10,662,No
27,68103,3,2500,11.72,5,602,Yes
31,39284,9,6000,11.86,8,669,No
31,39026,10,2000,13.61,6,639,No
29,82298,6,2500,12.99,9,494,No
27,83707,3,2500,7.14,8,613,No
30,84991,6,2500,10.36,7,564,No
27,87408,9,2500,14.35,6,604,No
29,88929,6,2500,14.35,9,649,No
28,90938,4,2500,11.99,9,617,No
29,92527,10,2500,12.61,10,641,No
28,39379,5,8500,7.51,6,652,No
34,105190,11,2500,7.14,5,701,No
29,39535,9,12000,7.88,6,645,No
31,114815,8,2500,13.72,5,618,No
27,115717,2,2500,11.58,9,571,No
27,101695,4,2500,14.59,9,721,Yes
32,138890,11,2500,11.89,6,615,No
32,143552,11,2500,11.01,10,643,No
29,145134,8,2500,14.22,6,627,No
27,39147,2,9850,8.94,5,690,No
27,19804,8,2800,10.65,5,584,Yes
27,39354,2,14000,11.89,7,615,No
32,29927,10,2800,10.99,9,601,No
27,30077,6,2800,10.95,10,661,No
33,30917,9,2800,9.32,7,644,No
27,39422,8,15000,11.01,7,713,Yes
32,38947,11,4000,10.78,5,647,No
30,37131,5,2800,12.68,7,698,No
27,15027,5,2850,13.61,5,656,Yes
33,39305,9,6000,10.74,7,579,No
28,139600,7,2850,6.54,9,718,No
27,21318,5,2875,11.71,10,502,Yes
30,39253,4,5500,8,9,630,No
28,12797,4,3000,11.01,8,687,Yes
28,17145,8,3000,10.99,6,621,Yes
35,18137,9,3000,11.01,7,700,Yes
32,18468,13,3000,13.98,8,594,Yes
33,18208,7,3000,11.83,5,575,Yes
31,39882,8,3000,7.49,10,639,No
27,18893,8,3000,13.23,7,689,Yes
33,19745,9,3000,7.51,5,638,Yes
29,39660,8,10625,11.01,5,690,No
30,39564,5,6500,11.01,5,595,No
31,20336,7,3000,13.85,6,648,Yes
29,40024,8,4000,12.98,6,505,No
28,39955,8,2500,8.88,8,595,Yes
35,21157,12,3000,5.42,7,720,Yes
31,21045,8,3000,14.26,7,696,Yes
31,40262,5,7500,13.48,5,724,No
28,22184,4,3000,7.37,8,574,Yes
30,40261,5,3000,10.62,9,576,No
29,22773,6,3000,12.69,8,473,Yes
28,39865,2,6000,7.51,5,676,No
31,39881,9,1800,9.63,10,699,No
31,40069,8,8975,6.62,10,656,No
32,22514,10,3000,6.03,7,674,Yes
28,39745,7,5000,7.14,7,601,No
35,24106,15,3000,16.4,7,682,Yes
28,25150,5,3000,7.14,9,694,Yes
30,25113,7,3000,11.49,8,688,Yes
28,25179,7,3000,11.01,6,652,No
32,40361,9,3075,15.23,6,619,No
31,26290,7,3000,15.28,8,595,No
35,27044,12,3000,14.35,9,569,No
31,40397,7,3000,11.01,5,570,No
34,28279,9,3000,11.01,5,651,No
34,28866,10,3000,11.49,6,683,No
29,40555,6,7100,16.77,7,624,No
33,28550,10,3000,13.43,5,684,No
27,28876,8,3000,17.8,10,597,No
32,36958,9,3000,13.49,6,725,No
33,40758,11,4000,12.69,8,560,No
33,40497,8,6000,6.03,5,594,No
27,40537,4,4800,10.65,10,637,No
31,36798,9,3000,10.95,8,574,No
35,36263,12,3000,12.53,5,693,No
28,37614,6,3000,9.63,8,575,No
34,37950,9,3000,13.06,9,643,Yes
28,38304,4,3000,10,7,587,No
27,38276,2,3000,10.99,6,681,No
29,38714,7,3000,11.01,6,656,No
31,38998,10,3000,11.01,10,702,Yes
34,39078,13,3000,11.49,8,641,No
30,40437,7,6000,8.49,8,634,No
34,39387,9,3000,14.59,7,657,No
30,40623,8,5600,10.59,9,677,No
30,40631,9,3000,11.49,7,660,No
27,41263,6,3000,13.49,9,617,No
29,41197,3,3000,15.99,8,597,Yes
33,42428,13,3000,14.11,5,691,Yes
31,42807,10,3000,11.49,6,613,Yes
27,42871,4,3000,8.49,10,633,No
27,42406,4,3000,11.01,8,637,No
29,43427,8,3000,11.86,9,649,No
29,37104,7,3000,11.01,6,613,Yes
32,40465,10,5000,6.17,7,654,No
31,44061,7,3000,9.91,7,470,No
27,40358,4,12000,7.51,7,680,No
29,44470,6,3000,10.99,10,555,No
35,44314,13,3000,5.42,5,694,No
31,36937,7,3000,10.08,10,704,Yes
27,44574,7,3000,8,9,663,No
28,45608,7,3000,11.12,8,640,No
29,45790,8,3000,5.42,8,612,No
29,38724,6,3000,11.34,6,667,Yes
31,39024,13,3000,15.62,9,585,Yes
33,46520,13,3000,15.23,10,659,No
29,40974,3,4200,11.36,9,572,No
27,46602,0,3000,7.49,8,649,No
32,46569,12,3000,11.49,6,669,No
30,46768,5,3000,12.99,9,675,No
28,47337,7,3000,9.25,10,677,No
27,47165,2,3000,11.48,10,621,No
28,47579,7,3000,12.73,8,663,No
28,47730,9,3000,7.9,7,654,No
27,41199,6,3000,16.89,8,685,Yes
30,40564,5,3000,11.66,8,705,No
29,40623,6,16000,8.63,7,610,No
28,41796,7,3000,10.65,10,619,Yes
33,48925,11,3000,5.42,10,706,No
28,42047,6,3000,10.37,10,687,Yes
30,48931,6,3000,7.14,7,698,No
28,41627,4,3000,15.7,10,654,Yes
27,49135,7,3000,7.05,8,639,No
31,40665,8,13500,10.59,6,713,No
27,41103,3,3200,12.18,6,597,No
27,52690,3,3000,10.99,7,629,No
28,52598,3,3000,7.49,9,663,No
29,45535,7,3000,19.29,5,694,Yes
32,40499,8,2400,10.59,10,497,No
30,52982,7,3000,12.42,10,665,No
27,54072,3,3000,18.39,7,621,No
30,40842,4,1600,7.4,5,672,No
28,41102,5,16700,7.66,9,698,No
34,54741,13,3000,11.11,7,681,No
32,55279,9,3000,12.61,7,620,No
30,55080,7,3000,10.62,10,673,No
29,47966,6,3000,16.7,7,637,Yes
32,48745,9,3000,15.23,7,678,Yes
33,41684,9,2500,14.65,8,654,No
27,41293,4,8000,11.01,10,556,No
29,56344,9,3000,9.76,7,673,No
34,41212,12,6000,10.99,6,682,No
30,49986,12,3000,15.28,10,671,Yes
27,57315,3,3000,10.74,5,692,No
29,57430,8,3000,10.25,7,698,No
33,50517,10,3000,10,8,684,Yes
33,41562,11,9500,12.99,8,679,No
28,41187,0,3000,5.42,5,542,No
27,41267,1,5400,5.42,6,615,No
29,58398,7,3000,5.42,5,674,No
34,59084,12,3000,11.83,10,672,No
32,59468,10,3000,13.49,7,562,No
28,59684,0,3000,14.59,8,612,No
30,59624,7,3000,10.36,10,638,No
30,41381,5,9000,6.91,6,640,No
27,59856,3,3000,14.96,8,615,No
29,41371,8,6000,11.12,7,614,No
29,60733,9,3000,7.29,6,615,No
31,41043,9,7000,7.14,9,661,No
27,41440,5,6400,7.14,10,550,No
28,60966,8,3000,10.37,9,643,No
31,41446,6,6500,7.14,8,658,No
30,41648,6,3000,13.48,9,658,No
35,61106,14,3000,7.88,8,675,No
29,41399,8,12000,11.83,6,645,No
31,41464,10,15250,12.53,6,675,No
32,56501,8,3000,16.29,9,701,Yes
34,41422,10,9000,7.74,9,654,Yes
31,59433,11,12000,11.01,10,678,No
28,59242,3,12000,12.87,10,622,No
27,59597,3,12000,12.53,6,471,No
27,41526,5,10000,9.25,7,696,No
32,60019,12,12000,5.79,6,676,No
29,53933,7,12000,15.96,7,714,Yes
33,41848,10,10000,11.01,10,568,No
31,53998,7,12000,17.27,7,607,Yes
31,60785,12,12000,6.03,6,678,No
33,61257,8,12000,13.49,7,663,No
27,61129,4,12000,10.37,9,660,No
28,60918,5,12000,13.11,10,564,No
32,61049,9,12000,12.53,10,664,No
29,61209,6,12000,8.94,5,655,No
35,60776,11,12000,13.47,7,610,No
29,54278,10,12000,15.99,5,648,Yes
27,61537,4,12000,9.91,7,660,No
30,61730,8,12000,13.48,6,584,No
29,61947,7,12000,12.42,6,634,No
32,42134,6,4000,7.49,9,662,No
31,41699,12,13000,10.99,8,653,No
27,41738,0,16750,10.59,6,662,No
27,62528,9,12000,6.99,9,634,No
29,63046,5,12000,7.9,7,652,No
30,63080,11,12000,7.91,9,692,No
31,41971,11,13500,7.66,10,627,No
32,63269,10,12000,7.29,6,705,No
28,63512,5,12000,11.01,8,675,No
28,62824,7,12000,13.35,5,546,No
28,41750,7,7000,13.35,8,638,No
27,41785,9,8000,13.35,8,647,No
35,64272,15,12000,10.36,8,583,No
29,41991,4,3000,13.61,9,682,No
30,64415,10,12000,6.03,7,613,No
29,64404,6,12000,11.01,8,615,No
28,64600,3,12000,14.72,8,689,No
28,64464,9,12000,14.22,10,710,No
33,64430,10,12000,12.84,5,719,No
32,57332,11,12000,12.53,5,675,Yes
31,41845,9,10000,13.85,6,729,Yes
29,65756,7,12000,14.74,10,559,No
31,66230,7,12000,10.99,9,704,No
35,41730,14,12800,8.94,7,636,No
28,67358,7,12000,14.27,10,700,No
27,41660,4,8000,12.53,10,639,No
33,66650,8,12000,12.99,7,605,No
32,60203,8,12000,11.11,9,527,Yes
28,66881,3,12000,10.36,7,617,No
29,41785,3,14400,16,7,667,No
31,67160,12,12000,13.23,10,692,No
27,42069,4,10625,13.47,10,585,No
27,67132,6,12000,11.01,6,549,No
32,41558,7,2800,9.32,7,585,No
29,59740,6,12000,15.37,7,684,Yes
34,67173,10,12000,13.16,8,600,No
29,67654,6,12000,7.88,8,669,No
27,68232,6,12000,11.01,8,646,No
28,42070,5,16000,12.69,7,607,No
32,42001,7,1900,12.84,7,684,No
30,69437,7,12000,5.42,7,700,No
27,69142,5,12000,11.49,9,702,No
27,42140,6,7500,11.01,9,683,No
28,62366,3,12000,11.01,7,616,Yes
35,70871,13,12000,12.99,8,704,No
32,70655,11,12000,11.26,10,505,No
30,71385,5,12000,11.01,10,688,No
29,42445,4,4500,14.42,7,672,Yes
27,42467,4,5000,9.76,7,553,No
27,42487,6,10625,16.4,7,622,No
35,63820,12,3000,11.48,6,680,No
27,42523,4,3000,9.91,6,653,No
30,65029,6,3000,7.66,5,554,No
35,65868,11,3000,12.61,6,576,No
35,67017,11,3000,12.21,5,664,No
27,59877,5,3000,11.71,8,665,Yes
33,60066,9,3000,16.49,7,657,Yes
31,43062,8,2000,15.65,6,718,No
27,66617,6,3000,7.68,7,641,No
28,59853,4,3000,11.01,5,663,Yes
32,42733,11,12000,10.25,9,614,No
31,68007,7,3000,14.27,5,711,No
33,68778,11,3000,11.71,9,659,No
27,68543,3,3000,11.83,9,644,No
35,43265,14,8000,12.69,6,667,No
33,72007,12,3000,11.49,9,635,No
28,64572,6,3000,11.01,9,640,Yes
27,73002,8,3000,11.71,6,668,No
29,43102,5,5000,10.65,9,689,No
27,72951,8,3000,13.49,8,616,No
28,72899,2,3000,11.49,5,663,No
28,43063,4,15000,11.01,7,679,No
28,42844,6,10400,11.71,8,566,No
34,66165,9,3000,15.37,6,647,Yes
29,73786,6,3000,13.61,9,614,No
30,42884,4,10000,10.65,6,614,No
28,42798,4,10000,7.51,7,604,No
33,75604,9,3000,6.99,9,716,No
27,75041,4,3000,9.7,9,670,No
28,75296,4,3000,9.96,9,571,No
29,68487,4,3000,7.9,6,704,Yes
35,42911,13,8000,9.91,5,651,No
31,77089,10,3000,11.01,7,704,No
29,42644,4,8300,7.9,7,673,No
28,42810,4,5000,14.27,10,549,No
31,78654,4,3000,13.98,8,684,No
31,79410,6,3000,5.42,5,612,No
31,81562,9,3000,7.51,10,623,No
32,81813,11,3000,7.14,9,593,No
27,62806,5,3000,14.96,7,667,Yes
30,82692,7,3000,5.42,9,489,No
32,42835,7,10000,6.03,6,650,No
30,42953,5,2000,5.42,9,646,No
30,85369,6,3000,13.98,9,663,No
27,85031,4,3000,7.68,10,593,No
35,43070,12,5200,15.23,6,636,No
27,42908,6,9000,11.49,5,582,No
33,42957,9,10000,10.99,5,682,No
31,42837,8,10225,9.99,6,556,No
30,87466,6,3000,11.83,5,711,No
28,42925,4,12000,5.99,8,604,No
32,42597,8,6075,13.49,9,663,No
28,90980,6,3000,7.68,7,716,No
33,91145,9,3000,12.42,5,652,No
32,84909,6,3000,11.11,6,708,Yes
29,92237,3,3000,11.01,5,661,No
28,94582,6,3000,12.42,7,590,No
27,43150,6,14000,7.49,8,605,No
30,94571,6,3000,11.97,6,564,No
30,97007,9,3000,5.79,6,659,No
33,90150,9,3000,11.83,5,696,Yes
28,43048,8,13250,16.89,7,601,No
35,43294,12,5600,11.49,6,630,No
34,108996,12,3000,13.99,9,611,No
33,112695,10,3000,11.01,7,681,No
27,113136,6,3000,10.36,9,620,No
28,85590,5,3000,17.44,5,626,Yes
33,42630,11,10000,8.49,5,643,No
28,43090,4,4000,10.99,6,645,No
33,43102,8,6000,11.01,9,674,No
35,125926,13,3000,11.58,6,667,No
32,126905,5,3000,11.01,10,692,No
32,127187,6,3000,11.01,5,641,No
34,128188,10,3000,11.12,7,659,No
33,130586,9,3000,11.36,5,583,No
31,42967,10,8000,5.42,9,708,No
35,43517,16,4000,9.63,8,599,No
29,146543,8,3000,10.25,9,655,No
30,150972,5,3000,14.65,10,655,No
28,157477,5,3000,14.22,8,604,No
28,181080,9,3000,10.75,5,622,No
33,43014,10,6000,5.42,6,628,No
28,97278,5,3025,9.99,8,604,No
32,108812,11,3025,11.01,5,702,No
27,19373,7,3050,10.38,5,694,Yes
29,42787,8,8000,12.68,9,651,No
32,44286,9,3050,6.99,5,627,No
27,42795,3,5000,12.68,5,595,No
29,44150,7,3075,5.42,5,534,No
31,38007,10,3100,10.59,9,699,Yes
30,38585,8,3100,13.35,10,612,No
35,39526,12,3125,7.14,9,696,No
29,68621,8,3150,15.62,10,664,Yes
28,43432,7,11850,6.54,6,688,No
34,42977,10,5000,13.35,9,635,No
31,42773,10,2000,11.01,6,680,No
32,15389,12,3200,11.01,7,608,Yes
31,23006,7,3200,9.63,8,655,Yes
32,43264,9,4000,13.61,5,629,No
27,41404,7,3200,11.99,9,668,No
35,41610,14,3200,16.49,5,672,No
29,43088,8,3200,7.49,6,696,No
28,42999,10,3200,15.21,6,690,No
30,43030,5,5200,9.88,6,652,No
34,43283,8,3200,11.26,6,668,No
27,44068,4,3200,7.88,6,535,No
30,43999,5,3200,7.88,10,612,No
30,43036,5,22750,10.62,10,649,No
27,46315,6,3200,12.42,5,564,No
28,46761,4,3200,9.63,6,613,No
33,42930,9,12000,13.11,7,614,No
28,40318,4,3200,14.42,6,581,Yes
35,41833,12,3200,9.99,7,676,Yes
34,50312,14,3200,12.61,8,642,No
35,51458,10,3200,15.62,5,696,No
30,52944,9,3200,11.48,9,693,No
30,52653,9,3200,8,5,598,No
28,58349,3,3200,15.7,7,573,No
27,43049,7,15000,12.53,5,567,No
28,51266,8,3200,16.32,8,635,Yes
27,61478,5,3200,11.49,7,666,No
34,64998,14,3200,6.76,5,658,No
27,65989,1,3200,12.69,10,628,No
31,42907,9,15000,13.92,8,590,No
27,65599,5,3200,9.88,7,639,No
28,66922,3,3200,12.98,7,666,No
29,68102,7,3200,11.01,7,587,No
29,62981,4,3200,14.96,7,620,Yes
32,43189,9,12000,9.63,8,669,No
29,69762,8,3200,7.68,9,690,No
33,78018,12,3200,10.74,9,639,No
28,42669,4,9600,13.16,8,667,No
28,35591,5,5600,11.01,5,631,Yes
28,85931,5,3200,14.61,5,617,Yes
29,42780,5,3600,8,9,643,No
33,114851,10,3200,7.51,5,593,No
30,132825,6,3200,7.49,8,610,No
27,43058,5,7500,11.34,9,638,No
35,133041,12,3200,11.48,9,566,No
31,12846,9,3250,7.88,10,678,Yes
27,42834,7,7000,8,7,651,No
27,15856,7,3250,10.36,9,658,Yes
33,24161,6,3250,16.32,7,608,Yes
27,24985,6,3250,11.01,5,625,Yes
30,28387,9,3250,14.11,7,646,No
30,42869,3,9500,11.99,8,679,No
30,32705,9,3250,14.35,9,722,Yes
31,32923,7,3250,13.48,8,672,No
28,43257,7,4000,11.49,10,695,No
28,42763,2,16000,13.23,9,655,No
33,22462,9,3300,11.97,8,647,Yes
35,23655,14,3300,13.85,6,689,Yes
29,46114,7,3300,10.37,8,681,No
30,54755,7,3300,11.71,8,683,No
28,70259,4,3300,11.01,8,682,No
35,90618,8,3300,11.71,9,643,No
27,83643,7,3325,16.32,7,695,Yes
34,37295,14,3350,10.99,10,658,No
31,58432,10,3350,13.98,5,650,No
27,43538,5,12000,8.94,8,660,No
32,43454,11,10000,15.95,5,501,No
32,39867,11,3400,11.01,5,628,Yes
34,43243,14,9000,13.47,10,655,No
34,43207,11,5000,10.74,7,698,No
32,46070,10,3400,9.88,9,711,No
34,53760,9,3400,13.49,8,710,No
35,58778,11,3400,13.06,9,579,No
28,92007,5,3400,8.49,5,635,No
28,43211,5,13000,11.01,9,595,No
31,43542,7,9000,6.03,9,644,No
33,43415,10,6350,7.51,5,625,No
31,43170,9,3425,13.43,7,676,No
28,43387,7,1500,8.49,10,707,No
28,43549,4,2050,15.96,8,558,No
28,21059,6,3500,7.68,8,635,Yes
35,23754,8,3500,9.32,6,687,Yes
28,43431,9,5500,11.49,5,661,No
32,24981,10,3500,6.39,5,607,No
28,43894,4,9600,5.42,8,614,No
29,43624,9,4000,7.88,6,610,No
29,44140,7,3975,10.99,7,580,No
35,28192,14,3500,14.22,9,692,No
27,28115,2,3500,13.99,10,661,Yes
35,29649,12,3500,12.99,6,647,No
31,29526,11,3500,6.17,6,623,No
32,30060,7,3500,11.86,10,702,No
28,29920,8,3500,14.72,6,627,Yes
30,31043,6,3500,11.11,5,612,No
28,31015,6,3500,7.14,10,627,No
30,44021,7,13500,9.91,5,663,No
29,33474,7,3500,11.99,7,673,No
32,36929,6,3500,11.71,10,659,Yes
30,44083,6,7000,10.65,5,574,No
30,44297,8,2400,10.65,10,668,No
29,36937,4,3500,11.86,8,640,No
29,37896,8,3500,5.99,8,643,No
27,38595,5,3500,11.71,8,643,No
31,39006,10,3500,11.49,6,666,No
29,41717,7,3500,12.69,8,600,No
30,36992,4,1100,14.65,10,621,Yes
30,44123,3,5000,10.65,9,674,No
30,43953,7,15000,6.62,9,609,No
27,43036,5,3500,8.59,6,617,No
30,43959,5,6000,11.01,6,507,No
33,44229,10,6250,12.69,6,702,No
31,44323,11,3500,12.53,10,648,No
31,44150,12,4800,7.51,5,717,No
29,50133,5,3500,11.97,9,673,No
32,51642,8,3500,14.35,7,630,No
35,52456,10,3500,7.74,8,604,No
27,53841,2,3500,12.98,10,648,No
29,56607,5,3500,11.36,5,694,No
28,58441,4,3500,15.21,10,632,No
33,58611,14,3500,11.86,10,650,No
30,36687,7,4400,11.99,5,619,Yes
29,51390,7,3500,12.67,5,650,Yes
34,44301,12,1200,5.42,8,677,No
27,43857,5,4800,8.49,8,668,No
32,61203,8,3500,11.01,6,533,No
32,44390,7,2600,7.49,8,615,No
33,44467,10,5000,8.49,8,661,No
27,44033,2,4000,11.49,9,721,No
28,64544,4,3500,11.49,6,716,No
35,43864,8,3925,9.99,5,712,No
28,43924,5,2500,15.99,8,667,No
29,44386,8,2500,10.99,7,581,No
28,43937,5,1925,15.23,8,657,No
28,65856,4,3500,11.66,5,587,No
32,59983,7,3500,10.65,6,650,Yes
29,68071,7,3500,10.37,7,611,No
31,44089,10,1000,10.59,9,502,No
28,73085,7,3500,11.01,10,593,No
27,72867,3,3500,9.32,7,514,No
31,44357,9,1600,10.59,7,636,No
29,75805,1,3500,10.99,5,678,No
34,77188,14,3500,10,10,589,No
27,77835,6,3500,7.9,5,638,No
27,78753,4,3500,13.49,9,674,No
32,71816,11,3500,11.01,9,691,Yes
31,43917,9,6000,6.99,9,585,No
27,79278,8,3500,7.37,9,693,No
32,81124,6,3500,11.99,8,576,No
35,81802,10,3500,10.62,9,631,No
31,82732,11,3500,13.22,5,684,No
27,37192,6,5350,13.06,6,671,Yes
28,84859,5,3500,6.62,9,616,No
28,84624,7,3500,18.39,8,662,No
33,44144,8,6625,16.4,5,692,No
31,96879,9,3500,13.49,6,633,No
31,97246,6,3500,12.99,7,706,No
30,44413,2,1750,11.11,8,614,No
29,47121,9,3550,11.49,7,671,No
28,18219,6,3600,7.9,6,676,Yes
29,18577,8,3600,13.61,7,656,Yes
29,22630,8,3600,15.27,6,657,Yes
27,44233,8,6000,7.29,10,706,No
27,24963,1,3600,9.25,7,566,No
27,44367,7,13500,10,7,605,No
27,26630,2,3600,15.99,10,643,Yes
32,30928,11,3600,8.94,8,537,No
27,30852,8,3600,13.16,9,569,No
31,34414,12,3600,16.49,7,529,Yes
27,44182,8,5000,11.01,10,665,No
34,37264,10,3600,6.92,6,699,Yes
29,36826,8,9000,10.36,10,608,Yes
32,37449,10,3600,14.11,9,581,Yes
32,44201,8,1800,12.61,10,628,No
30,44370,5,5000,8.88,5,709,No
30,36845,4,3600,10.28,10,644,No
27,44102,4,5500,10.36,5,614,No
28,44076,6,15250,12.98,10,568,No
28,44338,6,4000,6.91,8,597,No
28,38428,6,3600,6.39,7,704,No
27,44219,4,7000,12.98,7,668,No
29,43018,5,3600,8.94,10,597,No
30,43107,7,3600,12.73,6,630,No
27,44340,4,1050,14.72,5,655,No
34,44371,11,3600,13.49,7,581,No
30,43982,7,3000,6.39,10,669,No
29,44443,7,20000,11.01,6,644,No
35,44180,13,5000,11.12,6,658,No
27,44419,0,3600,11.01,10,650,No
28,45748,4,3600,14.11,7,516,No
28,47170,7,3600,11.12,7,645,No
28,48394,5,3600,11.99,9,699,No
35,41882,14,3600,16.32,5,675,Yes
28,44549,4,6000,15.21,7,657,No
27,44019,7,10000,7.88,6,690,No
29,48940,7,3600,12.23,7,697,No
29,44451,6,5300,7.14,6,692,No
29,48934,2,3600,8.59,8,653,No
27,48970,7,3600,14.84,7,660,No
33,51674,10,3600,12.68,5,692,No
30,44352,7,5000,13.85,5,650,No
29,45947,4,11000,8.49,5,631,No
30,46914,6,11000,7.51,8,649,No
29,47059,8,11000,7.49,7,614,No
27,47542,3,11000,11.01,7,653,No
33,44264,10,7800,7.14,10,600,No
30,51171,11,11000,10.36,10,491,No
29,51588,8,11000,10.38,10,538,No
30,51370,9,11000,12.53,9,637,No
27,44015,3,6000,10.25,10,692,No
27,44100,3,14400,10.62,9,634,No
29,53995,11,11000,7.29,6,583,No
35,44265,15,8000,12.53,10,697,No
34,53728,11,11000,13.79,6,696,No
30,44149,7,11500,13.57,8,545,No
33,44427,10,10000,7.74,7,633,No
28,55221,6,11000,11.99,7,664,No
27,47991,4,11000,16.07,9,650,Yes
31,57413,10,11000,11.14,9,714,No
27,50327,4,11000,15.33,7,628,Yes
28,50941,6,11000,15.33,5,583,Yes
32,58563,10,11000,7.51,10,680,No
27,59933,5,11000,11.01,10,609,No
30,43997,9,15000,11.83,5,606,No
33,62115,8,11000,9.63,7,646,No
32,62700,8,11000,7.29,5,707,No
28,56406,7,11000,14.74,7,640,Yes
27,63554,8,11000,11.34,9,576,No
30,64703,9,11000,6.62,9,718,No
27,43920,6,2500,9.63,7,644,No
34,44260,9,12000,16,10,647,No
28,44515,5,1400,15.37,9,612,No
28,67072,6,11000,7.49,5,632,No
31,66964,12,11000,11.01,9,658,No
29,63397,4,11000,15.62,10,710,Yes
27,73148,1,11000,10.71,7,655,No
28,43857,2,2400,10.71,7,599,No
30,75889,5,11000,11.01,9,698,No
35,80322,14,11000,9.32,10,597,No
28,82804,5,11000,11.49,5,624,No
29,83616,8,11000,14.61,5,694,No
28,85022,1,11000,13.79,8,604,No
33,77788,8,11000,15.68,5,655,Yes
28,91163,4,11000,7.51,9,684,No
29,44266,4,14000,14.27,5,658,No
28,79132,8,11000,16.35,8,625,Yes
35,100583,15,11000,11.01,6,571,No
27,101335,7,11000,9.76,7,685,No
27,43912,5,2000,15.58,5,584,No
35,108966,14,11000,11.99,10,648,No
34,112484,9,11000,12.53,10,672,No
31,113947,10,11000,7.49,9,654,No
35,44401,12,3000,11.86,8,628,No
27,103299,3,11000,15.99,6,506,Yes
27,125961,5,11000,11.01,8,580,No
30,166105,4,11000,7.49,10,605,No
31,44686,8,8000,14.46,9,587,No
32,29300,9,10800,7.75,8,605,Yes
29,39657,9,10800,13.57,6,657,Yes
34,35874,13,10800,9.63,10,723,Yes
28,40726,9,10800,12.09,6,644,Yes
33,44695,11,8500,11.01,6,672,No
30,48638,6,10800,13.57,7,595,Yes
33,44662,12,3200,7.37,6,546,No
29,51323,9,10800,16.29,7,594,Yes
33,37621,12,10000,9.33,6,629,Yes
34,58515,14,10800,10.99,7,673,No
29,44529,6,2500,6.62,7,643,No
27,44911,5,5000,5.42,5,622,No
28,60688,5,10800,13.49,5,611,No
